item,itemLabel,directorLabel,genreLabel,runtime,pubdate,sampledItemLabel
http://www.wikidata.org/entity/Q55080312,Five Feet Apart,Justin Baldoni,drama film,116,2019-03-15T00:00:00Z,Five Feet Apart
http://www.wikidata.org/entity/Q56562319,The Last Full Measure,Todd Robinson,drama film,116,2019-10-25T00:00:00Z,The Last Full Measure
http://www.wikidata.org/entity/Q28465803,Disobedience,Sebastián Lelio,drama film,114,2018-04-27T00:00:00Z,Disobedience
http://www.wikidata.org/entity/Q28925874,Nostalgia,Mark Pellington,drama film,114,2018-02-16T00:00:00Z,Nostalgia
http://www.wikidata.org/entity/Q30597804,Ophelia,Claire McCarthy,drama film,114,2018-01-01T00:00:00Z,Ophelia
http://www.wikidata.org/entity/Q31188935,Dark Phoenix,Simon Kinberg,adventure film,114,2019-06-05T00:00:00Z,Dark Phoenix
http://www.wikidata.org/entity/Q36951175,Mamma Mia! Here We Go Again,Ol Parker,musical film,114,2018-07-18T00:00:00Z,Mamma Mia! Here We Go Again
http://www.wikidata.org/entity/Q39659543,Boy Erased,Joel Edgerton,drama film,114,2018-11-02T00:00:00Z,Boy Erased
http://www.wikidata.org/entity/Q48313895,Vox Lux,Brady Corbet,drama film,114,2018-01-01T00:00:00Z,Vox Lux
http://www.wikidata.org/entity/Q55436290,Barbie,Greta Gerwig,fantasy film,114,2023-01-01T00:00:00Z,Barbie
http://www.wikidata.org/entity/Q55439830,Men in Black: International,F. Gary Gray,comedy film,114,2019-06-12T00:00:00Z,Men in Black: International
http://www.wikidata.org/entity/Q60738400,Pavarotti,Ron Howard,documentary film,114,2019-07-15T00:00:00Z,Pavarotti
http://www.wikidata.org/entity/Q63434250,Let Him Go,Thomas Bezucha,thriller film,114,2020-01-01T00:00:00Z,Let Him Go
http://www.wikidata.org/entity/Q64140835,Game of Thrones: The Last Watch,Jeanie Finlay,documentary film,114,2019-05-26T00:00:00Z,Game of Thrones: The Last Watch
http://www.wikidata.org/entity/Q65065068,Gunpowder Milkshake,Navot Papushado,girls with guns,114,2021-07-15T00:00:00Z,Gunpowder Milkshake
http://www.wikidata.org/entity/Q73551107,The Good House,Wallace Wolodarsky,comedy drama,114,2022-01-01T00:00:00Z,The Good House
http://www.wikidata.org/entity/Q86756995,No Man's Land,Conor Allyn,Western film,114,2021-01-22T00:00:00Z,No Man's Land
http://www.wikidata.org/entity/Q88563268,Scream,Matt Bettinelli-Olpin,metafiction,114,2022-01-12T00:00:00Z,Scream
http://www.wikidata.org/entity/Q65679599,Minari,Lee Isaac Chung,drama film,115,2020-01-26T00:00:00Z,Minari
http://www.wikidata.org/entity/Q66828805,I Still Believe,Andrew Erwin,drama film,115,2020-01-01T00:00:00Z,I Still Believe
http://www.wikidata.org/entity/Q73537513,Deep Water,Adrian Lyne,erotic thriller,115,2022-01-12T00:00:00Z,Deep Water
http://www.wikidata.org/entity/Q75077484,Arkansas,Clark Duke,crime film,115,2020-01-01T00:00:00Z,Arkansas
http://www.wikidata.org/entity/Q76715464,Miles Davis: Birth of the Cool,Stanley Nelson Jr.,documentary film,115,2019-01-27T00:00:00Z,Miles Davis: Birth of the Cool
http://www.wikidata.org/entity/Q83973479,One Night in Miami...,Regina King,drama film,115,2020-01-01T00:00:00Z,One Night in Miami...
http://www.wikidata.org/entity/Q85321374,To All the Boys: Always and Forever,Michael Fimognari,romance film,115,2021-02-12T00:00:00Z,To All the Boys: Always and Forever
http://www.wikidata.org/entity/Q98545416,The Vanished,Peter Facinelli,thriller film,115,2020-01-01T00:00:00Z,The Vanished
http://www.wikidata.org/entity/Q99395721,The Christmas Chronicles 2,Chris Columbus,fantasy film,115,2020-01-01T00:00:00Z,The Christmas Chronicles 2
http://www.wikidata.org/entity/Q99796333,No Sudden Move,Steven Soderbergh,heist film,115,2021-01-01T00:00:00Z,No Sudden Move
http://www.wikidata.org/entity/Q104241071,Outside the Wire,Mikael Håfström,war film,115,2021-01-01T00:00:00Z,Outside the Wire
http://www.wikidata.org/entity/Q107304176,The Year of the Everlasting Storm,Jafar Panahi,mystery film,115,2021-01-01T00:00:00Z,The Year of the Everlasting Storm
http://www.wikidata.org/entity/Q108877975,Armageddon Time,James Gray,drama film,115,2022-05-19T00:00:00Z,Armageddon Time
http://www.wikidata.org/entity/Q104822312,Operation Fortune: Ruse de guerre,Guy Ritchie,action film,114,2022-06-16T00:00:00Z,Operation Fortune: Ruse de guerre
http://www.wikidata.org/entity/Q105373024,Fear Street Part 3: 1666,Leigh Janiak,horror film,114,2021-07-16T00:00:00Z,Fear Street Part 3: 1666
http://www.wikidata.org/entity/Q105393880,Fresh,Mimi Cave,thriller film,114,2022-01-21T00:00:00Z,Fresh
http://www.wikidata.org/entity/Q106037042,Deadly Illusions,Anna Elizabeth James,drama film,114,2021-01-01T00:00:00Z,Deadly Illusions
http://www.wikidata.org/entity/Q106725885,Day Shift,J.J. Perry,action film,114,2022-08-12T00:00:00Z,Day Shift
http://www.wikidata.org/entity/Q108314506,The Banshees of Inisherin,Martin McDonagh,black comedy,114,2022-09-05T00:00:00Z,The Banshees of Inisherin
http://www.wikidata.org/entity/Q112041329,War Pony,Riley Keough,drama film,114,2022-01-01T00:00:00Z,War Pony
http://www.wikidata.org/entity/Q113005247,DogMan,Luc Besson,drama film,114,2023-09-27T00:00:00Z,DogMan
http://www.wikidata.org/entity/Q96381841,I Carry You with Me,Heidi Ewing,drama film,116,2020-01-01T00:00:00Z,I Carry You with Me
http://www.wikidata.org/entity/Q104871482,Mrs. Harris Goes to Paris,Anthony Fabian,drama film,116,2022-01-01T00:00:00Z,Mrs. Harris Goes to Paris
http://www.wikidata.org/entity/Q110664384,Creed III,Jackson Mahomes,drama film,116,2023-03-01T00:00:00Z,Creed III
http://www.wikidata.org/entity/Q110842446,Meg 2: The Trench,Ben Wheatley,action film,116,2023-08-02T00:00:00Z,Meg 2: The Trench
http://www.wikidata.org/entity/Q111170185,Ghosted,Dexter Fletcher,action film,116,2023-04-21T00:00:00Z,Ghosted
http://www.wikidata.org/entity/Q111594819,The Man from Rome,Sergio Dow,mystery film,116,2022-01-01T00:00:00Z,The Man from Rome
http://www.wikidata.org/entity/Q113668560,The Bikeriders,Jeff Nichols,drama film,116,2023-08-31T00:00:00Z,The Bikeriders
http://www.wikidata.org/entity/Q115633219,The Starling Girl,Laurel Parmet,drama film,116,2023-05-12T00:00:00Z,The Starling Girl
http://www.wikidata.org/entity/Q116786106,The Portable Door,Jeffrey Walker,fantasy film,116,2023-01-01T00:00:00Z,The Portable Door
http://www.wikidata.org/entity/Q73543375,Marry Me,Kat Coiro,drama film,112,2022-02-09T00:00:00Z,Marry Me
http://www.wikidata.org/entity/Q83952292,The Dig,Simon Stone,drama film,112,2021-01-15T00:00:00Z,The Dig
http://www.wikidata.org/entity/Q84366178,The Unforgivable,Nora Fingscheidt,drama film,112,2021-01-01T00:00:00Z,The Unforgivable
http://www.wikidata.org/entity/Q97738255,The Kissing Booth 3,Vince Marcello,romantic comedy,112,2021-08-11T00:00:00Z,The Kissing Booth 3
http://www.wikidata.org/entity/Q102036276,Sneakerella,Elizabeth Allen,comedy film,112,2022-01-01T00:00:00Z,Sneakerella
http://www.wikidata.org/entity/Q105226296,American Underdog,Andrew Erwin,biographical film,112,2021-01-01T00:00:00Z,American Underdog
http://www.wikidata.org/entity/Q105226458,Born a Champion,Alex Ranarivelo,drama film,112,2021-01-22T00:00:00Z,Born a Champion
http://www.wikidata.org/entity/Q105321189,"Strip Down, Rise Up",Michèle Ohayon,documentary film,112,2021-02-05T00:00:00Z,"Strip Down, Rise Up"
http://www.wikidata.org/entity/Q106838911,Final Cut,Michel Hazanavicius,comedy film,112,2022-05-18T00:00:00Z,Final Cut
http://www.wikidata.org/entity/Q58814616,Extraction,Sam Hargrave,action film,116,2020-04-24T00:00:00Z,Extraction
http://www.wikidata.org/entity/Q59501879,Breakthrough,Roxann Dawson,drama film,116,2019-01-01T00:00:00Z,Breakthrough
http://www.wikidata.org/entity/Q65090738,Hillbilly Elegy,Ron Howard,drama film,116,2020-01-01T00:00:00Z,Hillbilly Elegy
http://www.wikidata.org/entity/Q65091727,Stowaway,Joe Penna,drama film,116,2021-04-22T00:00:00Z,Stowaway
http://www.wikidata.org/entity/Q67171881,Uncharted,Ruben Fleischer,action film,116,2022-02-10T00:00:00Z,Uncharted
http://www.wikidata.org/entity/Q81207836,Reminiscence,Lisa Joy,science fiction film,116,2021-01-01T00:00:00Z,Reminiscence
http://www.wikidata.org/entity/Q636043,The Goonies,Richard Donner,comedy film,114,2019-08-14T00:00:00Z,The Goonies
http://www.wikidata.org/entity/Q112943746,The Next 365 Days,Tomasz Mandes,drama film,112,2022-08-19T00:00:00Z,The Next 365 Days
http://www.wikidata.org/entity/Q114876189,Magic Mike's Last Dance,Steven Soderbergh,comedy drama,112,2023-02-09T00:00:00Z,Magic Mike's Last Dance
http://www.wikidata.org/entity/Q115615933,The Machine,Peter Atencio,action comedy film,112,2023-05-26T00:00:00Z,The Machine
http://www.wikidata.org/entity/Q115625646,Air,Ben Affleck,drama film,112,2023-03-18T00:00:00Z,Air
http://www.wikidata.org/entity/Q114059527,DIO: Dreamers Never Die,Demian Fenton,documentary film,113,2022-09-28T00:00:00Z,DIO: Dreamers Never Die
http://www.wikidata.org/entity/Q114437078,Hit Man,Richard Linklater,thriller film,113,2023-01-01T00:00:00Z,Hit Man
http://www.wikidata.org/entity/Q115693252,Fingernails,Christos Nikou,science fiction film,113,2023-08-31T00:00:00Z,Fingernails
http://www.wikidata.org/entity/Q116055757,Fair Play,Chloe Domont,thriller film,113,2023-01-20T00:00:00Z,Fair Play
http://www.wikidata.org/entity/Q847599,The Last Waltz,Martin Scorsese,documentary film,117,2023-04-27T00:00:00Z,The Last Waltz
http://www.wikidata.org/entity/Q25136465,Stronger,David Gordon Green,drama film,119,2018-04-19T00:00:00Z,Stronger
http://www.wikidata.org/entity/Q25431158,Deadpool 2,David Leitch,comedy film,119,2018-05-15T00:00:00Z,Deadpool 2
http://www.wikidata.org/entity/Q28369564,"I, Tonya",Craig Gillespie,drama film,119,2018-02-01T00:00:00Z,"I, Tonya"
http://www.wikidata.org/entity/Q28863793,Light of My Life,Casey Affleck,drama film,119,2019-01-01T00:00:00Z,Light of My Life
http://www.wikidata.org/entity/Q38685547,If Beale Street Could Talk,Barry Jenkins,drama film,119,2018-11-30T00:00:00Z,If Beale Street Could Talk
http://www.wikidata.org/entity/Q47010022,The Public,Emilio Estevez,drama film,119,2018-01-31T00:00:00Z,The Public
http://www.wikidata.org/entity/Q50649533,Instant Family,Sean Anders,drama film,119,2018-11-16T00:00:00Z,Instant Family
http://www.wikidata.org/entity/Q54437950,Maleficent: Mistress of Evil,Joachim Rønning,drama film,119,2019-10-16T00:00:00Z,Maleficent: Mistress of Evil
http://www.wikidata.org/entity/Q54489141,The Personal History of David Copperfield,Armando Iannucci,drama film,119,2019-01-01T00:00:00Z,The Personal History of David Copperfield
http://www.wikidata.org/entity/Q58815088,Indivisible,David G. Evans,drama film,119,2018-01-01T00:00:00Z,Indivisible
http://www.wikidata.org/entity/Q59551553,The Souvenir,Joanna Hogg,drama film,119,2019-01-01T00:00:00Z,The Souvenir
http://www.wikidata.org/entity/Q62721520,1917,Sam Mendes,drama film,119,2019-12-25T00:00:00Z,1917
http://www.wikidata.org/entity/Q65768604,Thor: Love and Thunder,Taika Waititi,action film,119,2022-07-08T00:00:00Z,Thor: Love and Thunder
http://www.wikidata.org/entity/Q25136234,Wonderstruck,Todd Haynes,drama film,117,2018-04-06T00:00:00Z,Wonderstruck
http://www.wikidata.org/entity/Q28970816,Life Itself,Dan Fogelman,drama film,117,2018-09-21T00:00:00Z,Life Itself
http://www.wikidata.org/entity/Q29406165,A Prayer Before Dawn,Jean-Stéphane Sauvaire,drama film,117,2018-08-09T00:00:00Z,A Prayer Before Dawn
http://www.wikidata.org/entity/Q33256094,The Spy Who Dumped Me,Susanna Fogel,comedy film,117,2018-01-01T00:00:00Z,The Spy Who Dumped Me
http://www.wikidata.org/entity/Q39069921,A Simple Favor,Paul Feig,comedy film,117,2018-01-01T00:00:00Z,A Simple Favor
http://www.wikidata.org/entity/Q46997940,The Girl in the Spider's Web,Fede Álvarez,drama film,117,2018-11-08T00:00:00Z,The Girl in the Spider's Web
http://www.wikidata.org/entity/Q50276507,Gemini Man,Ang Lee,drama film,117,2019-10-03T00:00:00Z,Gemini Man
http://www.wikidata.org/entity/Q55621513,The Last Vermeer,Dan Friedkin,drama film,117,2019-08-31T00:00:00Z,The Last Vermeer
http://www.wikidata.org/entity/Q56274087,Angels Are Made of Light,James Longley,documentary film,117,2018-01-01T00:00:00Z,Angels Are Made of Light
http://www.wikidata.org/entity/Q22957393,Ant-Man and the Wasp,Peyton Reed,comedy film,118,2018-07-04T00:00:00Z,Ant-Man and the Wasp
http://www.wikidata.org/entity/Q23707686,Solar Eclipse: Depth of Darkness,Karim Traïdia,drama film,118,2018-01-01T00:00:00Z,Solar Eclipse: Depth of Darkness
http://www.wikidata.org/entity/Q27121159,Disenchanted,Adam Shankman,musical,118,2022-11-18T00:00:00Z,Disenchanted
http://www.wikidata.org/entity/Q28793040,The Upside,Neil Burger,comedy drama,118,2019-01-11T00:00:00Z,The Upside
http://www.wikidata.org/entity/Q28912877,Cold Pursuit,Hans Petter Moland,thriller film,118,2019-01-01T00:00:00Z,Cold Pursuit
http://www.wikidata.org/entity/Q30203628,A Ciambra,Jonas Carpignano,drama film,118,2018-04-05T00:00:00Z,A Ciambra
http://www.wikidata.org/entity/Q48674364,Armed,Mario Van Peebles,action film,118,2018-02-02T00:00:00Z,Armed
http://www.wikidata.org/entity/Q51955042,Polar,Jonas Åkerlund,drama film,118,2019-01-25T00:00:00Z,Polar
http://www.wikidata.org/entity/Q54959170,Dolemite Is My Name,Craig Brewer,comedy film,118,2019-09-01T00:00:00Z,Dolemite Is My Name
http://www.wikidata.org/entity/Q55080203,The Report,Scott Z. Burns,drama film,118,2019-01-01T00:00:00Z,The Report
http://www.wikidata.org/entity/Q55615419,Judy,Rupert Goold,drama film,118,2019-09-27T00:00:00Z,Judy
http://www.wikidata.org/entity/Q55815650,Charlie's Angels,Elizabeth Banks,comedy film,118,2019-10-25T00:00:00Z,Charlie's Angels
http://www.wikidata.org/entity/Q58815001,Red Notice,Rawson Marshall Thurber,comedy film,118,2021-11-12T00:00:00Z,Red Notice
http://www.wikidata.org/entity/Q60590159,Danger Close: The Battle of Long Tan,Kriv Stenders,drama film,118,2019-01-01T00:00:00Z,Danger Close: The Battle of Long Tan
http://www.wikidata.org/entity/Q62901895,Worth,Sara Colangelo,drama film,118,2020-01-01T00:00:00Z,Worth
http://www.wikidata.org/entity/Q64450077,The Black Godfather,Reginald Hudlin,documentary film,118,2019-06-07T00:00:00Z,The Black Godfather
http://www.wikidata.org/entity/Q66688968,I Care a Lot,J Blakeson,comedy film,118,2020-01-01T00:00:00Z,I Care a Lot
http://www.wikidata.org/entity/Q71767482,The Midnight Sky,George Clooney,science fiction film,118,2020-01-01T00:00:00Z,The Midnight Sky
http://www.wikidata.org/entity/Q73537408,News of the World,Paul Greengrass,drama film,118,2020-12-25T00:00:00Z,News of the World
http://www.wikidata.org/entity/Q74190990,Wrath of Man,Guy Ritchie,action film,118,2021-01-01T00:00:00Z,Wrath of Man
http://www.wikidata.org/entity/Q80622008,Sergio,Greg Barker,drama film,118,2020-04-17T00:00:00Z,Sergio
http://www.wikidata.org/entity/Q84616735,Minyan,Eric Steel,drama film,118,2020-01-01T00:00:00Z,Minyan
http://www.wikidata.org/entity/Q85844939,12 Mighty Orphans,Ty Roberts,American football film,118,2021-01-01T00:00:00Z,12 Mighty Orphans
http://www.wikidata.org/entity/Q104044312,Tetris,Jon S. Baird,biographical film,118,2023-03-15T00:00:00Z,Tetris
http://www.wikidata.org/entity/Q107264969,Plantados,Lilo Vilaplana,drama film,118,2021-01-01T00:00:00Z,Plantados
http://www.wikidata.org/entity/Q107394970,The Last Voyage of the Demeter,André Øvredal,vampire film,118,2023-08-09T00:00:00Z,The Last Voyage of the Demeter
http://www.wikidata.org/entity/Q115548466,Holy Emy,Araceli Lemos,drama film,114,2023-03-22T00:00:00Z,Holy Emy
http://www.wikidata.org/entity/Q116753821,Freedom on Fire: Ukraine’s Fight for Freedom,Evgeny Afineevsky,documentary film,114,2022-09-07T00:00:00Z,Freedom on Fire: Ukraine’s Fight for Freedom
http://www.wikidata.org/entity/Q108882357,The Mother,Niki Caro,drama film,115,2023-01-01T00:00:00Z,The Mother
http://www.wikidata.org/entity/Q110863967,Bros,Nicholas Stoller,romantic comedy,115,2022-09-30T00:00:00Z,Bros
http://www.wikidata.org/entity/Q110903689,The In Between,Arie Posin,drama film,115,2022-02-11T00:00:00Z,The In Between
http://www.wikidata.org/entity/Q112623225,Smile,Parker Finn,psychological horror film,115,2022-09-29T00:00:00Z,Smile
http://www.wikidata.org/entity/Q112840317,Jada Loves Gonzo,Jada Stevens,gonzo pornography,115,2022-04-19T00:00:00Z,Jada Loves Gonzo
http://www.wikidata.org/entity/Q113070883,Paradise Highway,Anna Gutto,drama film,115,2022-07-29T00:00:00Z,Paradise Highway
http://www.wikidata.org/entity/Q114674938,Mother Teresa: No Greater Love,David Naglieri,documentary film,115,2022-10-03T00:00:00Z,Mother Teresa: No Greater Love
http://www.wikidata.org/entity/Q20762680,Jumanji: Welcome to the Jungle,Jake Kasdan,fantasy film,119,2018-01-12T00:00:00Z,Jumanji: Welcome to the Jungle
http://www.wikidata.org/entity/Q84010895,Blue Bayou,Justin Chon,drama film,119,2021-07-13T00:00:00Z,Blue Bayou
http://www.wikidata.org/entity/Q86460768,The Dissident,Bryan Fogel,documentary film,119,2020-12-18T00:00:00Z,The Dissident
http://www.wikidata.org/entity/Q105123073,To Catch a Killer,Damián Szifron,action film,119,2023-04-26T00:00:00Z,To Catch a Killer
http://www.wikidata.org/entity/Q105807115,After Ever Happy,Castille Landon,drama film,119,2022-08-25T00:00:00Z,After Ever Happy
http://www.wikidata.org/entity/Q110876878,Empire of Light,Sam Mendes,drama film,119,2022-09-01T00:00:00Z,Empire of Light
http://www.wikidata.org/entity/Q111399136,To Leslie,Michael Morris,drama film,119,2022-03-12T00:00:00Z,To Leslie
http://www.wikidata.org/entity/Q111433290,The Sea Beast,Chris Williams,fantasy film,119,2022-07-08T00:00:00Z,The Sea Beast
http://www.wikidata.org/entity/Q15059355,London Fields,Mathew Cullen,mystery film,118,2018-01-01T00:00:00Z,London Fields
http://www.wikidata.org/entity/Q114743374,Lifemark,Kevin Peeples,drama film,120,2022-01-01T00:00:00Z,Lifemark
http://www.wikidata.org/entity/Q122675535,Sitting in Bars with Cake,Trish Sie,drama film,120,2023-01-01T00:00:00Z,Sitting in Bars with Cake
http://www.wikidata.org/entity/Q111169565,Attica,Stanley Nelson Jr.,documentary film,120,2021-01-01T00:00:00Z,Attica
http://www.wikidata.org/entity/Q112339416,Jesus Revolution,Jon Erwin,drama film,120,2023-02-15T00:00:00Z,Jesus Revolution
http://www.wikidata.org/entity/Q61672512,Footprints of Pan Africanism,Shirikiana Aina,documentary film,117,2018-03-02T00:00:00Z,Footprints of Pan Africanism
http://www.wikidata.org/entity/Q83726359,The Other Side of Heaven 2: Fire of Faith,Mitch Davis,independent film,117,2019-01-01T00:00:00Z,The Other Side of Heaven 2: Fire of Faith
http://www.wikidata.org/entity/Q103377646,Hustle,Jeremiah Zagar,drama film,117,2022-06-08T00:00:00Z,Hustle
http://www.wikidata.org/entity/Q104213699,"Summer of Soul (…Or, When the Revolution Could Not Be Televised)",Questlove,documentary film,117,2021-01-28T00:00:00Z,"Summer of Soul (…Or, When the Revolution Could Not Be Televised)"
http://www.wikidata.org/entity/Q105100020,Spencer,Pablo Larraín,drama film,117,2021-09-03T00:00:00Z,Spencer
http://www.wikidata.org/entity/Q105759872,Slumberland,Francis Lawrence,comedy film,117,2022-01-01T00:00:00Z,Slumberland
http://www.wikidata.org/entity/Q105883400,The Whale,Darren Aronofsky,drama film,117,2022-09-04T00:00:00Z,The Whale
http://www.wikidata.org/entity/Q106322418,Diana: The Musical,Christopher Ashley,biographical film,117,2021-10-01T00:00:00Z,Diana: The Musical
http://www.wikidata.org/entity/Q109312674,You People,Kenya Barris,comedy film,117,2023-01-27T00:00:00Z,You People
http://www.wikidata.org/entity/Q111950437,Matilda,Matthew Warchus,musical film,117,2022-12-02T00:00:00Z,Matilda
http://www.wikidata.org/entity/Q115687524,A Thousand and One,A.V. Rockwell,drama film,117,2023-01-22T00:00:00Z,A Thousand and One
http://www.wikidata.org/entity/Q108830463,Procession,Robert Greene,documentary film,118,2021-09-02T00:00:00Z,Procession
http://www.wikidata.org/entity/Q110633932,Robe of Gems,Natalia López,drama film,118,2022-02-01T00:00:00Z,Robe of Gems
http://www.wikidata.org/entity/Q112183099,Scream VI,Matt Bettinelli-Olpin,slasher film,118,2023-01-01T00:00:00Z,Scream VI
http://www.wikidata.org/entity/Q113213894,"Hallelujah: Leonard Cohen, A Journey, A Song",Dayna Goldfine,documentary film,118,2021-01-01T00:00:00Z,"Hallelujah: Leonard Cohen, A Journey, A Song"
http://www.wikidata.org/entity/Q113258929,Do Revenge,Jennifer Kaytin Robinson,comedy film,118,2022-09-16T00:00:00Z,Do Revenge
http://www.wikidata.org/entity/Q100801718,Don't Worry Darling,Olivia Wilde,mystery film,122,2022-09-05T00:00:00Z,Don't Worry Darling
http://www.wikidata.org/entity/Q105970894,Sonic the Hedgehog 2,Jeff Fowler,comedy film,122,2022-03-30T00:00:00Z,Sonic the Hedgehog 2
http://www.wikidata.org/entity/Q106616302,Ted K,Tony Stone,drama film,122,2021-01-01T00:00:00Z,Ted K
http://www.wikidata.org/entity/Q108690659,Extraction 2,Sam Hargrave,action film,122,2023-06-13T00:00:00Z,Extraction 2
http://www.wikidata.org/entity/Q111149342,Heart of Stone,Tom Harper,action film,122,2023-08-11T00:00:00Z,Heart of Stone
http://www.wikidata.org/entity/Q112226601,Purple Hearts,Elizabeth Allen,drama film,122,2022-07-29T00:00:00Z,Purple Hearts
http://www.wikidata.org/entity/Q113445202,All the Beauty and the Bloodshed,Laura Poitras,documentary film,122,2022-09-03T00:00:00Z,All the Beauty and the Bloodshed
http://www.wikidata.org/entity/Q113685772,Pain Hustlers,David Yates,drama film,122,2023-10-27T00:00:00Z,Pain Hustlers
http://www.wikidata.org/entity/Q34905518,Icarus,Bryan Fogel,documentary film,121,2018-12-15T00:00:00Z,Icarus
http://www.wikidata.org/entity/Q38463058,Outlaw King,David Mackenzie,drama film,121,2018-09-06T00:00:00Z,Outlaw King
http://www.wikidata.org/entity/Q41493467,The Equalizer 2,Antoine Fuqua,action film,121,2018-07-19T00:00:00Z,The Equalizer 2
http://www.wikidata.org/entity/Q42048434,Bodied,Joseph Kahn,drama film,121,2018-11-02T00:00:00Z,Bodied
http://www.wikidata.org/entity/Q47484136,Angel Has Fallen,Ric Roman Waugh,action film,121,2019-01-01T00:00:00Z,Angel Has Fallen
http://www.wikidata.org/entity/Q47486507,Mandy,Panos Cosmatos,drama film,121,2018-01-19T00:00:00Z,Mandy
http://www.wikidata.org/entity/Q23767815,The Outsider,Martin Zandvliet,drama film,120,2018-03-09T00:00:00Z,The Outsider
http://www.wikidata.org/entity/Q27881204,Jesus of Nazareth,Rafa Lara,drama film,120,2019-01-01T00:00:00Z,Jesus of Nazareth
http://www.wikidata.org/entity/Q27957924,Mary Magdalene,Garth Davis,drama film,120,2018-02-26T00:00:00Z,Mary Magdalene
http://www.wikidata.org/entity/Q29051576,Beautiful Boy,Felix van Groeningen,drama film,120,2018-01-01T00:00:00Z,Beautiful Boy
http://www.wikidata.org/entity/Q38526462,"Berlin, I Love You",Til Schweiger,drama film,120,2019-02-08T00:00:00Z,"Berlin, I Love You"
http://www.wikidata.org/entity/Q42048168,On the Basis of Sex,Mimi Leder,drama film,120,2018-12-25T00:00:00Z,On the Basis of Sex
http://www.wikidata.org/entity/Q42915963,Acrimony,Tyler Perry,psychological thriller,120,2018-03-30T00:00:00Z,Acrimony
http://www.wikidata.org/entity/Q63250124,The Boys in the Band,Joe Mantello,drama film,122,2020-09-30T00:00:00Z,The Boys in the Band
http://www.wikidata.org/entity/Q65090801,The 355,Simon Kinberg,action film,122,2022-01-05T00:00:00Z,The 355
http://www.wikidata.org/entity/Q73792015,The Voyeurs,Michael Mohan,drama film,122,2021-09-10T00:00:00Z,The Voyeurs
http://www.wikidata.org/entity/Q20875660,Hot Summer Nights,Elijah Bynum,drama film,120,2018-07-27T00:00:00Z,Hot Summer Nights
http://www.wikidata.org/entity/Q22001133,The Favourite,Yórgos Lánthimos,drama film,120,2018-08-30T00:00:00Z,The Favourite
http://www.wikidata.org/entity/Q23707684,Mary Shelley,Haifaa al-Mansour,drama film,120,2018-07-06T00:00:00Z,Mary Shelley
http://www.wikidata.org/entity/Q120866354,Resurrected,Egor Baranov,horror film,122,2023-01-01T00:00:00Z,Resurrected
http://www.wikidata.org/entity/Q99926331,The Lost Daughter,Maggie Gyllenhaal,drama film,121,2021-01-01T00:00:00Z,The Lost Daughter
http://www.wikidata.org/entity/Q106405587,Call Jane,Phyllis Nagy,drama film,121,2022-01-01T00:00:00Z,Call Jane
http://www.wikidata.org/entity/Q107610336,The Exorcist: Believer,David Gordon Green,horror film,121,2023-10-04T00:00:00Z,The Exorcist: Believer
http://www.wikidata.org/entity/Q122636873,A Million Miles Away,Alejandra Márquez Abella,drama film,121,2023-01-01T00:00:00Z,A Million Miles Away
http://www.wikidata.org/entity/Q55818683,All Day & A Night,Joe Robert Cole,drama film,121,2020-01-01T00:00:00Z,All Day & A Night
http://www.wikidata.org/entity/Q55934795,Rocketman,Dexter Fletcher,drama film,121,2019-05-24T00:00:00Z,Rocketman
http://www.wikidata.org/entity/Q58843937,Back Roads,Alex Pettyfer,drama film,121,2018-01-01T00:00:00Z,Back Roads
http://www.wikidata.org/entity/Q65082453,First Cow,Kelly Reichardt,fantasy film,121,2019-01-01T00:00:00Z,First Cow
http://www.wikidata.org/entity/Q67456281,Eurovision Song Contest: The Story of Fire Saga,David Dobkin,comedy film,121,2020-06-26T00:00:00Z,Eurovision Song Contest: The Story of Fire Saga
http://www.wikidata.org/entity/Q73536317,Things Heard and Seen,Shari Springer Berman,horror film,121,2021-04-29T00:00:00Z,Things Heard and Seen
http://www.wikidata.org/entity/Q73549338,Clouds,Justin Baldoni,drama film,121,2020-10-16T00:00:00Z,Clouds
http://www.wikidata.org/entity/Q98139729,The Velvet Underground,Todd Haynes,documentary film,121,2021-07-07T00:00:00Z,The Velvet Underground
http://www.wikidata.org/entity/Q116635541,Champions,Bobby Farrelly,comedy film,124,2023-03-10T00:00:00Z,Champions
http://www.wikidata.org/entity/Q54868300,The Last Black Man in San Francisco,Joe Talbott,drama film,120,2019-01-26T00:00:00Z,The Last Black Man in San Francisco
http://www.wikidata.org/entity/Q60498064,Venom: Let There Be Carnage,Andy Serkis,action film,120,2021-01-01T00:00:00Z,Venom: Let There Be Carnage
http://www.wikidata.org/entity/Q60737560,The Banker,George Nolfi,drama film,120,2020-03-20T00:00:00Z,The Banker
http://www.wikidata.org/entity/Q60737594,Resistance,Jonathan Jakubowicz,drama film,120,2020-03-27T00:00:00Z,Resistance
http://www.wikidata.org/entity/Q60836025,Ammonite,Francis Lee,drama film,120,2020-09-11T00:00:00Z,Ammonite
http://www.wikidata.org/entity/Q62115813,The Many Saints of Newark,Alan Taylor,drama film,120,2021-01-01T00:00:00Z,The Many Saints of Newark
http://www.wikidata.org/entity/Q65158549,Sound of Metal,Darius Marder,drama film,120,2019-01-01T00:00:00Z,Sound of Metal
